model,sea,metric,value,forecast_len,step
FH-Mamba,Barents Sea,mae,0.0415119180344045,7,1d
FH-Mamba,Barents Sea,mse,0.0106082606781274,7,1d
FH-Mamba,Barents Sea,psnr,20.995214057922365,7,1d
FH-Mamba,Barents Sea,rmse,0.0964996850788593,7,1d
FH-Mamba,Barents Sea,ssim,0.8363659787178039,7,1d
FH-Mamba,Barents Sea,bin_accuracy,0.872265895207723,12,1m
FH-Mamba,Barents Sea,iou,0.5953014691670736,12,1m
FH-Mamba,Barents Sea,mae,0.1031066278616587,12,1m
FH-Mamba,Barents Sea,mse,0.0517271310091018,12,1m
FH-Mamba,Barents Sea,psnr,12.86313819885254,12,1m
FH-Mamba,Barents Sea,rmse,0.227431779106458,12,1m
FH-Mamba,Barents Sea,ssim,0.6598354379336039,12,1m
FH-Mamba,Barents Sea,bin_accuracy,0.9342984371497984,30,1d
FH-Mamba,Barents Sea,iou,0.7212971207059797,30,1d
FH-Mamba,Barents Sea,mae,0.0559954553781474,30,1d
FH-Mamba,Barents Sea,mse,0.0186359548280931,30,1d
FH-Mamba,Barents Sea,psnr,18.293186258097165,30,1d
FH-Mamba,Barents Sea,rmse,0.1297568511523184,30,1d
FH-Mamba,Barents Sea,ssim,0.7910367973515244,30,1d
FH-Mamba,Barents Sea,bin_accuracy,0.9127279903207508,32,1w
FH-Mamba,Barents Sea,iou,0.7008093936102731,32,1w
FH-Mamba,Barents Sea,mae,0.0713604023413998,32,1w
FH-Mamba,Barents Sea,mse,0.0270956807902881,32,1w
FH-Mamba,Barents Sea,psnr,15.784664630889893,32,1w
FH-Mamba,Barents Sea,rmse,0.1635251002652304,32,1w
FH-Mamba,Barents Sea,ssim,0.7363768560545785,32,1w
FH-Mamba,Barents Sea,bin_accuracy,0.9189758736154308,90,1d
FH-Mamba,Barents Sea,iou,0.6629914208598758,90,1d
FH-Mamba,Barents Sea,mae,0.0668252125544392,90,1d
FH-Mamba,Barents Sea,mse,0.0247955887133012,90,1d
FH-Mamba,Barents Sea,psnr,16.441677508146867,90,1d
FH-Mamba,Barents Sea,rmse,0.1541693791747093,90,1d
FH-Mamba,Barents Sea,ssim,0.7462125508681587,90,1d
FH-Mamba,Chukchi Sea,bin_accuracy,0.8320496529340744,6,1m
FH-Mamba,Chukchi Sea,iou,0.6667503863573074,6,1m
FH-Mamba,Chukchi Sea,mae,0.1753825210034847,6,1m
FH-Mamba,Chukchi Sea,mse,0.1106890179216861,6,1m
FH-Mamba,Chukchi Sea,psnr,9.697283029556274,6,1m
FH-Mamba,Chukchi Sea,rmse,0.3300182148814201,6,1m
FH-Mamba,Chukchi Sea,ssim,0.5311959087848663,6,1m
FH-Mamba,Chukchi Sea,bin_accuracy,0.9564296927452088,7,1d
FH-Mamba,Chukchi Sea,iou,0.8398780262470246,7,1d
FH-Mamba,Chukchi Sea,mae,0.0427231354191899,7,1d
FH-Mamba,Chukchi Sea,mse,0.0082112008124822,7,1d
FH-Mamba,Chukchi Sea,psnr,21.89818214416504,7,1d
FH-Mamba,Chukchi Sea,rmse,0.0839806371927261,7,1d
FH-Mamba,Chukchi Sea,ssim,0.8636390810012817,7,1d
FH-Mamba,Chukchi Sea,bin_accuracy,0.8047606547673544,12,1m
FH-Mamba,Chukchi Sea,iou,0.6595416267712911,12,1m
FH-Mamba,Chukchi Sea,mae,0.1878037204345067,12,1m
FH-Mamba,Chukchi Sea,mse,0.1244132493933041,12,1m
FH-Mamba,Chukchi Sea,psnr,9.152965227762856,12,1m
FH-Mamba,Chukchi Sea,rmse,0.3507099250952403,12,1m
FH-Mamba,Chukchi Sea,ssim,0.5156352917353312,12,1m
FH-Mamba,Chukchi Sea,bin_accuracy,0.9347417159158676,30,1d
FH-Mamba,Chukchi Sea,iou,0.7650551673818807,30,1d
FH-Mamba,Chukchi Sea,mae,0.0580350935333179,30,1d
FH-Mamba,Chukchi Sea,mse,0.0156790951152855,30,1d
FH-Mamba,Chukchi Sea,psnr,19.57159315953489,30,1d
FH-Mamba,Chukchi Sea,rmse,0.1128215494367187,30,1d
FH-Mamba,Chukchi Sea,ssim,0.7779544677402153,30,1d
FH-Mamba,Chukchi Sea,bin_accuracy,0.9138701004641396,32,1w
FH-Mamba,Chukchi Sea,iou,0.818929408277784,32,1w
FH-Mamba,Chukchi Sea,mae,0.0758363982396466,32,1w
FH-Mamba,Chukchi Sea,mse,0.0274381557745592,32,1w
FH-Mamba,Chukchi Sea,psnr,15.972609656197683,32,1w
FH-Mamba,Chukchi Sea,rmse,0.1621559725276061,32,1w
FH-Mamba,Chukchi Sea,ssim,0.7117686399391719,32,1w
FH-Mamba,Chukchi Sea,bin_accuracy,0.9271467115568078,90,1d
FH-Mamba,Chukchi Sea,iou,0.7692457072112872,90,1d
FH-Mamba,Chukchi Sea,mae,0.0726436446866263,90,1d
FH-Mamba,Chukchi Sea,mse,0.0242736491060856,90,1d
FH-Mamba,Chukchi Sea,psnr,17.42720073202382,90,1d
FH-Mamba,Chukchi Sea,rmse,0.1453372976702192,90,1d
FH-Mamba,Chukchi Sea,ssim,0.7137966904951178,90,1d
FH-Mamba,Sea of Japan,bin_accuracy,0.9737197011709212,6,1m
FH-Mamba,Sea of Japan,iou,0.212359469383955,6,1m
FH-Mamba,Sea of Japan,mae,0.0147445842158049,6,1m
FH-Mamba,Sea of Japan,mse,0.0071824417682364,6,1m
FH-Mamba,Sea of Japan,psnr,20.915658473968502,6,1m
FH-Mamba,Sea of Japan,rmse,0.0844887942075729,6,1m
FH-Mamba,Sea of Japan,ssim,0.9015531241893768,6,1m
FH-Mamba,Sea of Japan,bin_accuracy,0.9926976046562196,7,1d
FH-Mamba,Sea of Japan,iou,0.387974974066019,7,1d
FH-Mamba,Sea of Japan,mae,0.0044538443692144,7,1d
FH-Mamba,Sea of Japan,mse,0.000897702781116,7,1d
FH-Mamba,Sea of Japan,psnr,-inf,7,1d
FH-Mamba,Sea of Japan,rmse,0.022687965478748,7,1d
FH-Mamba,Sea of Japan,ssim,0.9539046120643616,7,1d
FH-Mamba,Sea of Japan,bin_accuracy,0.9751439094543456,12,1m
FH-Mamba,Sea of Japan,iou,0.2379193007946014,12,1m
FH-Mamba,Sea of Japan,mae,0.0140716119979818,12,1m
FH-Mamba,Sea of Japan,mse,0.0069577580628295,12,1m
FH-Mamba,Sea of Japan,psnr,21.410303751627605,12,1m
FH-Mamba,Sea of Japan,rmse,0.0829401661952336,12,1m
FH-Mamba,Sea of Japan,ssim,0.9128078023592632,12,1m
FH-Mamba,Sea of Japan,bin_accuracy,0.9904973746323196,30,1d
FH-Mamba,Sea of Japan,iou,0.3161279549440521,30,1d
FH-Mamba,Sea of Japan,mae,0.0057989151281851,30,1d
FH-Mamba,Sea of Japan,mse,0.001599938744586,30,1d
FH-Mamba,Sea of Japan,psnr,-inf,30,1d
FH-Mamba,Sea of Japan,rmse,0.029828790016359,30,1d
FH-Mamba,Sea of Japan,ssim,0.9492983168265858,30,1d
FH-Mamba,Sea of Japan,bin_accuracy,0.9884173486913952,32,1w
FH-Mamba,Sea of Japan,iou,0.5307091346808842,32,1w
FH-Mamba,Sea of Japan,mae,0.006820265852314,32,1w
FH-Mamba,Sea of Japan,mse,0.0020314724180415,32,1w
FH-Mamba,Sea of Japan,psnr,27.592798505510604,32,1w
FH-Mamba,Sea of Japan,rmse,0.0431324073246547,32,1w
FH-Mamba,Sea of Japan,ssim,0.9416297674179076,32,1w
FH-Mamba,Sea of Japan,bin_accuracy,0.9896865533745808,90,1d
FH-Mamba,Sea of Japan,iou,0.4148118257522583,90,1d
FH-Mamba,Sea of Japan,mae,0.0060497719955848,90,1d
FH-Mamba,Sea of Japan,mse,0.0017742846305578,90,1d
FH-Mamba,Sea of Japan,psnr,31.2854351375414,90,1d
FH-Mamba,Sea of Japan,rmse,0.0327488804276546,90,1d
FH-Mamba,Sea of Japan,ssim,0.9431133161420407,90,1d
FH-Mamba,Kara Sea,bin_accuracy,0.8534302711486816,6,1m
FH-Mamba,Kara Sea,iou,0.6401456445455551,6,1m
FH-Mamba,Kara Sea,mae,0.1344148702919483,6,1m
FH-Mamba,Kara Sea,mse,0.0719262082129716,6,1m
FH-Mamba,Kara Sea,psnr,11.497495651245115,6,1m
FH-Mamba,Kara Sea,rmse,0.2671689055860042,6,1m
FH-Mamba,Kara Sea,ssim,0.6216223835945129,6,1m
FH-Mamba,Kara Sea,bin_accuracy,0.9427441267967224,7,1d
FH-Mamba,Kara Sea,iou,0.821682267665863,7,1d
FH-Mamba,Kara Sea,mae,0.050080367706716,7,1d
FH-Mamba,Kara Sea,mse,0.0121926899477839,7,1d
FH-Mamba,Kara Sea,psnr,19.83862907409668,7,1d
FH-Mamba,Kara Sea,rmse,0.106338551133871,7,1d
FH-Mamba,Kara Sea,ssim,0.8125983266830444,7,1d
FH-Mamba,Kara Sea,bin_accuracy,0.8494487007459005,12,1m
FH-Mamba,Kara Sea,iou,0.650652805964152,12,1m
FH-Mamba,Kara Sea,mae,0.1354977488517761,12,1m
FH-Mamba,Kara Sea,mse,0.0728791604439417,12,1m
FH-Mamba,Kara Sea,psnr,11.400583585103352,12,1m
FH-Mamba,Kara Sea,rmse,0.2695434292157491,12,1m
FH-Mamba,Kara Sea,ssim,0.6154837807019552,12,1m
FH-Mamba,Kara Sea,bin_accuracy,0.9265372606574512,30,1d
FH-Mamba,Kara Sea,iou,0.7656443007901067,30,1d
FH-Mamba,Kara Sea,mae,0.0658140832588809,30,1d
FH-Mamba,Kara Sea,mse,0.0205172199725371,30,1d
FH-Mamba,Kara Sea,psnr,17.343127469547458,30,1d
FH-Mamba,Kara Sea,rmse,0.1395730518537466,30,1d
FH-Mamba,Kara Sea,ssim,0.7650532292538001,30,1d
FH-Mamba,Kara Sea,bin_accuracy,0.9114032302583966,32,1w
FH-Mamba,Kara Sea,iou,0.7763122703347888,32,1w
FH-Mamba,Kara Sea,mae,0.077783745846578,32,1w
FH-Mamba,Kara Sea,mse,0.0268782810973269,32,1w
FH-Mamba,Kara Sea,psnr,15.794713633401054,32,1w
FH-Mamba,Kara Sea,rmse,0.1630809839282717,32,1w
FH-Mamba,Kara Sea,ssim,0.7262568899563381,32,1w
FH-Mamba,Kara Sea,bin_accuracy,0.897962628758472,90,1d
FH-Mamba,Kara Sea,iou,0.7148539711599765,90,1d
FH-Mamba,Kara Sea,mae,0.0846805261205072,90,1d
FH-Mamba,Kara Sea,mse,0.0328928788557,90,1d
FH-Mamba,Kara Sea,psnr,15.45746950066608,90,1d
FH-Mamba,Kara Sea,rmse,0.1745560533974481,90,1d
FH-Mamba,Kara Sea,ssim,0.7119744285293247,90,1d
FH-Mamba,Laptev Sea,bin_accuracy,0.896499514579773,6,1m
FH-Mamba,Laptev Sea,iou,0.6946052610874176,6,1m
FH-Mamba,Laptev Sea,mae,0.0985352527350187,6,1m
FH-Mamba,Laptev Sea,mse,0.0588145991787314,6,1m
FH-Mamba,Laptev Sea,psnr,12.427263259887695,6,1m
FH-Mamba,Laptev Sea,rmse,0.2408416233956813,6,1m
FH-Mamba,Laptev Sea,ssim,0.7587710171937943,6,1m
FH-Mamba,Laptev Sea,bin_accuracy,0.9644012775421142,7,1d
FH-Mamba,Laptev Sea,iou,0.836378121137619,7,1d
FH-Mamba,Laptev Sea,mae,0.0306989670358598,7,1d
FH-Mamba,Laptev Sea,mse,0.0070613116105087,7,1d
FH-Mamba,Laptev Sea,psnr,21.99271867370605,7,1d
FH-Mamba,Laptev Sea,rmse,0.0815606728196144,7,1d
FH-Mamba,Laptev Sea,ssim,0.9000842118263245,7,1d
FH-Mamba,Laptev Sea,bin_accuracy,0.8968386054039001,12,1m
FH-Mamba,Laptev Sea,iou,0.6977044542630514,12,1m
FH-Mamba,Laptev Sea,mae,0.1009961689511935,12,1m
FH-Mamba,Laptev Sea,mse,0.0613782132665316,12,1m
FH-Mamba,Laptev Sea,psnr,12.18720531463623,12,1m
FH-Mamba,Laptev Sea,rmse,0.2467822879552841,12,1m
FH-Mamba,Laptev Sea,ssim,0.7564040422439575,12,1m
FH-Mamba,Laptev Sea,bin_accuracy,0.9488285066651516,30,1d
FH-Mamba,Laptev Sea,iou,0.7833377580906524,30,1d
FH-Mamba,Laptev Sea,mae,0.0408227292202474,30,1d
FH-Mamba,Laptev Sea,mse,0.0120847308244861,30,1d
FH-Mamba,Laptev Sea,psnr,20.053554339487043,30,1d
FH-Mamba,Laptev Sea,rmse,0.1038314776769915,30,1d
FH-Mamba,Laptev Sea,ssim,0.8650402006555776,30,1d
FH-Mamba,Laptev Sea,bin_accuracy,0.94271582365036,32,1w
FH-Mamba,Laptev Sea,iou,0.8172153191907066,32,1w
FH-Mamba,Laptev Sea,mae,0.0477675186204058,32,1w
FH-Mamba,Laptev Sea,mse,0.0165988952586693,32,1w
FH-Mamba,Laptev Sea,psnr,17.91861847468785,32,1w
FH-Mamba,Laptev Sea,rmse,0.1279639665569578,32,1w
FH-Mamba,Laptev Sea,ssim,0.8490411341190338,32,1w
FH-Mamba,Laptev Sea,bin_accuracy,0.9411815835082012,90,1d
FH-Mamba,Laptev Sea,iou,0.7744012130343396,90,1d
FH-Mamba,Laptev Sea,mae,0.05136635666308196,90,1d
FH-Mamba,Laptev Sea,mse,0.01788564656820634,90,1d
FH-Mamba,Laptev Sea,psnr,18.158626365661622,90,1d
FH-Mamba,Laptev Sea,rmse,0.1285789728164673,90,1d
FH-Mamba,Laptev Sea,ssim,0.8348576058512148,90,1d
unet,Barents Sea,mae,0.0302530681192874,7,1d
unet,Barents Sea,rmse,0.0861100540608167,7,1d
unet,Barents Sea,psnr,21.941942115783693,7,1d
unet,Barents Sea,ssim,0.8852230739593506,7,1d
unet,Barents Sea,iou,0.8529574522972106,7,1d
unet,Barents Sea,bin_accuracy,0.9722513794898988,7,1d
unet,Chukchi Sea,mae,0.0320303095120471,7,1d
unet,Chukchi Sea,rmse,0.0714246937148273,7,1d
unet,Chukchi Sea,psnr,24.35230241394043,7,1d
unet,Chukchi Sea,ssim,0.8762731699943542,7,1d
unet,Chukchi Sea,iou,0.8674794884920121,7,1d
unet,Chukchi Sea,bin_accuracy,0.9762462539672851,7,1d
unet,Kara Sea,mae,0.0299208441488444,7,1d
unet,Kara Sea,rmse,0.0823591890186071,7,1d
unet,Kara Sea,psnr,22.10182586669922,7,1d
unet,Kara Sea,ssim,0.9008603281974792,7,1d
unet,Kara Sea,iou,0.9088938388824462,7,1d
unet,Kara Sea,bin_accuracy,0.9777692942619324,7,1d
unet,Laptev Sea,mae,0.0153353711394593,7,1d
unet,Laptev Sea,rmse,0.0454023765400052,7,1d
unet,Laptev Sea,psnr,28.761160598754884,7,1d
unet,Laptev Sea,ssim,0.950059432029724,7,1d
unet,Laptev Sea,iou,0.9194123816490172,7,1d
unet,Laptev Sea,bin_accuracy,0.9904928212165832,7,1d
unet,Sea of Japan,mae,0.003561528453294,7,1d
unet,Sea of Japan,rmse,0.022099673560124,7,1d
unet,Sea of Japan,psnr,-inf,7,1d
unet,Sea of Japan,ssim,0.9663375754356384,7,1d
unet,Sea of Japan,iou,0.4315143990516663,7,1d
unet,Sea of Japan,bin_accuracy,0.9942384986877442,7,1d
unet,Barents Sea,mae,0.0482941416480268,30,1d
unet,Barents Sea,rmse,0.1323449300912519,30,1d
unet,Barents Sea,psnr,18.03868525822957,30,1d
unet,Barents Sea,ssim,0.8219749594728152,30,1d
unet,Barents Sea,iou,0.7720704885820547,30,1d
unet,Barents Sea,bin_accuracy,0.953767388065656,30,1d
unet,Chukchi Sea,mae,0.046183625908452,30,1d
unet,Chukchi Sea,rmse,0.1039234833559021,30,1d
unet,Chukchi Sea,psnr,21.20632828871409,30,1d
unet,Chukchi Sea,ssim,0.8084416682521502,30,1d
unet,Chukchi Sea,iou,0.8027084256211917,30,1d
unet,Chukchi Sea,bin_accuracy,0.9604845012227694,30,1d
unet,Kara Sea,mae,0.0480848932793984,30,1d
unet,Kara Sea,rmse,0.1284894660425682,30,1d
unet,Kara Sea,psnr,18.06440096696218,30,1d
unet,Kara Sea,ssim,0.8367072234551112,30,1d
unet,Kara Sea,iou,0.8352210936446984,30,1d
unet,Kara Sea,bin_accuracy,0.9601563359300296,30,1d
unet,Laptev Sea,mae,0.0286846721525459,30,1d
unet,Laptev Sea,rmse,0.0807557800784707,30,1d
unet,Laptev Sea,psnr,25.014256358146667,30,1d
unet,Laptev Sea,ssim,0.910122600197792,30,1d
unet,Laptev Sea,iou,0.8553835617378354,30,1d
unet,Laptev Sea,bin_accuracy,0.9764305055141448,30,1d
unet,Sea of Japan,mae,0.0043439197440666,30,1d
unet,Sea of Japan,rmse,0.0261367488416458,30,1d
unet,Sea of Japan,psnr,-inf,30,1d
unet,Sea of Japan,ssim,0.9634987662235897,30,1d
unet,Sea of Japan,iou,0.4160013460049716,30,1d
unet,Sea of Japan,bin_accuracy,0.9928258056441944,30,1d
unet,Barents Sea,mae,0.0598817904044045,90,1d
unet,Barents Sea,rmse,0.159461609950853,90,1d
unet,Barents Sea,psnr,16.18565688002,90,1d
unet,Barents Sea,ssim,0.7765517393383411,90,1d
unet,Barents Sea,iou,0.7205077305846258,90,1d
unet,Barents Sea,bin_accuracy,0.9390304230768746,90,1d
unet,Chukchi Sea,mae,0.0611569453201709,90,1d
unet,Chukchi Sea,rmse,0.1409660498141695,90,1d
unet,Chukchi Sea,psnr,18.43592118341988,90,1d
unet,Chukchi Sea,ssim,0.7605902115139392,90,1d
unet,Chukchi Sea,iou,0.7787136600241749,90,1d
unet,Chukchi Sea,bin_accuracy,0.9411783251193684,90,1d
unet,Kara Sea,mae,0.0613754005812176,90,1d
unet,Kara Sea,rmse,0.1595723486821585,90,1d
unet,Kara Sea,psnr,16.235440840414906,90,1d
unet,Kara Sea,ssim,0.7986245477965118,90,1d
unet,Kara Sea,iou,0.8067660739115619,90,1d
unet,Kara Sea,bin_accuracy,0.9459713369334508,90,1d
unet,Laptev Sea,mae,0.039290669169106,90,1d
unet,Laptev Sea,rmse,0.1129242519104699,90,1d
unet,Laptev Sea,psnr,22.14143891290788,90,1d
unet,Laptev Sea,ssim,0.8897546365720417,90,1d
unet,Laptev Sea,iou,0.8485591413641195,90,1d
unet,Laptev Sea,bin_accuracy,0.9668357962862068,90,1d
unet,Sea of Japan,mae,0.0058150418785479,90,1d
unet,Sea of Japan,rmse,0.035816785804671,90,1d
unet,Sea of Japan,psnr,30.871495570611515,90,1d
unet,Sea of Japan,ssim,0.956275039856587,90,1d
unet,Sea of Japan,iou,0.5103331703795205,90,1d
unet,Sea of Japan,bin_accuracy,0.99085595684314,90,1d
unet,Barents Sea,mae,0.0711709596216678,6,1m
unet,Barents Sea,rmse,0.1793547160923481,6,1m
unet,Barents Sea,psnr,15.027488231658936,6,1m
unet,Barents Sea,ssim,0.7323724925518036,6,1m
unet,Barents Sea,iou,0.7386042028665543,6,1m
unet,Barents Sea,bin_accuracy,0.9273678809404372,6,1m
unet,Chukchi Sea,mae,0.0644438872113823,6,1m
unet,Chukchi Sea,rmse,0.1647903956472873,6,1m
unet,Chukchi Sea,psnr,15.785366773605348,6,1m
unet,Chukchi Sea,ssim,0.753289982676506,6,1m
unet,Chukchi Sea,iou,0.8574845492839813,6,1m
unet,Chukchi Sea,bin_accuracy,0.9442536979913712,6,1m
unet,Kara Sea,mae,0.0675094220787286,6,1m
unet,Kara Sea,rmse,0.1726077236235141,6,1m
unet,Kara Sea,psnr,15.269938707351685,6,1m
unet,Kara Sea,ssim,0.775534987449646,6,1m
unet,Kara Sea,iou,0.8352741003036499,6,1m
unet,Kara Sea,bin_accuracy,0.940948948264122,6,1m
unet,Laptev Sea,mae,0.0307306856848299,6,1m
unet,Laptev Sea,rmse,0.1038872050121426,6,1m
unet,Laptev Sea,psnr,20.20459032058716,6,1m
unet,Laptev Sea,ssim,0.8979426473379135,6,1m
unet,Laptev Sea,iou,0.9024879187345504,6,1m
unet,Laptev Sea,bin_accuracy,0.9753227829933168,6,1m
unet,Sea of Japan,mae,0.0081211042124778,6,1m
unet,Sea of Japan,rmse,0.0512753706425428,6,1m
unet,Sea of Japan,psnr,25.91090726852417,6,1m
unet,Sea of Japan,ssim,0.9273035526275636,6,1m
unet,Sea of Japan,iou,0.474935732781887,6,1m
unet,Sea of Japan,bin_accuracy,0.9884987622499466,6,1m
unet,Barents Sea,mae,0.0592920072376728,12,1m
unet,Barents Sea,rmse,0.1573450788855552,12,1m
unet,Barents Sea,psnr,16.069355487823486,12,1m
unet,Barents Sea,ssim,0.7518417239189148,12,1m
unet,Barents Sea,iou,0.7712655961513519,12,1m
unet,Barents Sea,bin_accuracy,0.9400371015071868,12,1m
unet,Chukchi Sea,mae,0.0649663358926773,12,1m
unet,Chukchi Sea,rmse,0.153684027493,12,1m
unet,Chukchi Sea,psnr,16.298118591308594,12,1m
unet,Chukchi Sea,ssim,0.7058357894420624,12,1m
unet,Chukchi Sea,iou,0.8697946965694427,12,1m
unet,Chukchi Sea,bin_accuracy,0.9363124072551728,12,1m
unet,Kara Sea,mae,0.0575800128281116,12,1m
unet,Kara Sea,rmse,0.1454442739486694,12,1m
unet,Kara Sea,psnr,16.748656272888184,12,1m
unet,Kara Sea,ssim,0.767594039440155,12,1m
unet,Kara Sea,iou,0.8590531647205353,12,1m
unet,Kara Sea,bin_accuracy,0.9498794376850128,12,1m
unet,Laptev Sea,mae,0.035346083343029,12,1m
unet,Laptev Sea,rmse,0.1124376095831394,12,1m
unet,Laptev Sea,psnr,19.010629653930664,12,1m
unet,Laptev Sea,ssim,0.8624624311923981,12,1m
unet,Laptev Sea,iou,0.8901164531707764,12,1m
unet,Laptev Sea,bin_accuracy,0.9672706425189972,12,1m
unet,Sea of Japan,mae,0.0069090044125914,12,1m
unet,Sea of Japan,rmse,0.0516916085034608,12,1m
unet,Sea of Japan,psnr,25.731876373291016,12,1m
unet,Sea of Japan,ssim,0.9259249269962312,12,1m
unet,Sea of Japan,iou,0.4852247536182403,12,1m
unet,Sea of Japan,bin_accuracy,0.9899360835552216,12,1m
unet,Barents Sea,mae,0.058332144593199,32,1w
unet,Barents Sea,rmse,0.1582509018480777,32,1w
unet,Barents Sea,psnr,16.100608189900715,32,1w
unet,Barents Sea,ssim,0.7721777061621348,32,1w
unet,Barents Sea,iou,0.7574187368154526,32,1w
unet,Barents Sea,bin_accuracy,0.9393482158581417,32,1w
unet,Chukchi Sea,mae,0.0691466837500532,32,1w
unet,Chukchi Sea,rmse,0.1724371487895647,32,1w
unet,Chukchi Sea,psnr,15.497054735819498,32,1w
unet,Chukchi Sea,ssim,0.7238932649294535,32,1w
unet,Chukchi Sea,iou,0.840245912472407,32,1w
unet,Chukchi Sea,bin_accuracy,0.931259959936142,32,1w
unet,Kara Sea,mae,0.0570987692723671,32,1w
unet,Kara Sea,rmse,0.1499378283818563,32,1w
unet,Kara Sea,psnr,16.532037655512493,32,1w
unet,Kara Sea,ssim,0.7923729866743088,32,1w
unet,Kara Sea,iou,0.8479589372873306,32,1w
unet,Kara Sea,bin_accuracy,0.948671301205953,32,1w
unet,Laptev Sea,mae,0.0322641550252834,32,1w
unet,Laptev Sea,rmse,0.1113294443736473,32,1w
unet,Laptev Sea,psnr,19.36750332514445,32,1w
unet,Laptev Sea,ssim,0.8942724317312241,32,1w
unet,Laptev Sea,iou,0.8921888917684555,32,1w
unet,Laptev Sea,bin_accuracy,0.9718942989905676,32,1w
unet,Sea of Japan,mae,0.0063022665466026,32,1w
unet,Sea of Japan,rmse,0.0455595672441025,32,1w
unet,Sea of Japan,psnr,27.22812255223592,32,1w
unet,Sea of Japan,ssim,0.9517357995112736,32,1w
unet,Sea of Japan,iou,0.5341374004880587,32,1w
unet,Sea of Japan,bin_accuracy,0.990806445479393,32,1w
unet,Barents Sea,mae,0.0575588242047362,52,1w
unet,Barents Sea,rmse,0.1554275618659125,52,1w
unet,Barents Sea,psnr,16.197647624545628,52,1w
unet,Barents Sea,ssim,0.7668550676769681,52,1w
unet,Barents Sea,iou,0.7728352348009745,52,1w
unet,Barents Sea,bin_accuracy,0.9411695467101204,52,1w
unet,Chukchi Sea,mae,0.0636514818502797,52,1w
unet,Chukchi Sea,rmse,0.1564393225643369,52,1w
unet,Chukchi Sea,psnr,16.197120030721027,52,1w
unet,Chukchi Sea,ssim,0.7178680433167351,52,1w
unet,Chukchi Sea,iou,0.8728437423706055,52,1w
unet,Chukchi Sea,bin_accuracy,0.9382141100035774,52,1w
unet,Kara Sea,mae,0.0551486259533299,52,1w
unet,Kara Sea,rmse,0.1434578133953942,52,1w
unet,Kara Sea,psnr,16.872983508639866,52,1w
unet,Kara Sea,ssim,0.7905793719821506,52,1w
unet,Kara Sea,iou,0.8649138344658746,52,1w
unet,Kara Sea,bin_accuracy,0.9520276784896852,52,1w
unet,Laptev Sea,mae,0.0337918922305107,52,1w
unet,Laptev Sea,rmse,0.1128246204720603,52,1w
unet,Laptev Sea,psnr,18.979943169487846,52,1w
unet,Laptev Sea,ssim,0.8793885045581393,52,1w
unet,Laptev Sea,iou,0.8987559742397733,52,1w
unet,Laptev Sea,bin_accuracy,0.9701721204651726,52,1w
unet,Sea of Japan,mae,0.005384054811050494,52,1w
unet,Sea of Japan,rmse,0.04014918373690711,52,1w
unet,Sea of Japan,psnr,27.934265348646377,52,1w
unet,Sea of Japan,ssim,0.9441109299659729,52,1w
unet,Sea of Japan,iou,0.606827802128262,52,1w
unet,Sea of Japan,bin_accuracy,0.9916006922721863,52,1w
